timestamp,sys_bp,dia_bp,heart_rate,spo2
2025-04-20 01:24:02.382461,0.0,0.0,0.0,0.0
2025-04-20 01:24:03.389865,0.0,0.0,0.0,0.0
2025-04-20 01:24:04.400654,0.0,0.0,0.0,0.0
2025-04-20 01:24:05.406040,0.0,0.0,0.0,0.0
2025-04-20 01:24:06.420883,0.0,0.0,0.0,0.0
2025-04-20 01:24:07.426506,0.0,0.0,0.0,0.0
2025-04-20 01:24:08.469090,0.0,0.0,0.0,0.0
2025-04-20 01:24:11.515875,0.0,0.0,0.0,0.0
2025-04-20 01:24:14.474911,0.0,0.0,0.0,0.0
2025-04-20 01:24:17.473142,0.0,0.0,0.0,0.0
2025-04-20 01:24:25.599797,0.0,0.0,0.0,0.0
2025-04-20 01:24:26.618367,0.0,0.0,0.0,0.0
2025-04-20 01:24:27.635795,0.0,0.0,0.0,0.0
2025-04-20 01:24:29.480664,0.0,0.0,0.0,0.0
2025-04-20 01:24:32.477520,0.0,0.0,0.0,0.0
2025-04-20 01:24:35.482060,0.0,0.0,0.0,0.0
2025-04-20 01:24:38.482236,0.0,0.0,0.0,0.0
2025-04-20 01:24:41.479624,0.0,0.0,0.0,0.0
2025-04-20 01:24:44.485155,0.0,0.0,0.0,0.0
2025-04-20 01:24:47.481781,0.0,0.0,0.0,0.0
2025-04-20 01:24:50.486291,0.0,0.0,0.0,0.0
2025-04-20 01:24:53.487579,0.0,0.0,3.79,0.0
2025-04-20 01:24:56.489719,0.0,0.0,32.02,0.0
2025-04-20 01:24:59.488349,0.0,0.0,0.0,0.0
2025-04-20 01:25:02.487830,0.0,0.0,0.0,0.0
2025-04-20 01:25:05.493546,0.0,0.0,14.26,0.0
2025-04-20 01:25:08.490342,0.0,0.0,0.0,0.0
2025-04-20 01:25:11.495134,0.0,0.0,29.17,0.0
2025-04-20 01:25:14.497058,0.0,0.0,29.04,0.0
2025-04-20 01:25:17.493992,0.0,0.0,30.93,0.0
2025-04-20 01:25:20.497133,0.0,0.0,0.0,0.0
2025-04-20 01:25:23.498619,0.0,0.0,0.0,0.0
2025-04-20 01:25:26.498542,0.0,0.0,34.0,0.0
2025-04-20 01:25:29.497650,0.0,0.0,0.0,0.0
2025-04-20 01:25:32.501610,0.0,0.0,0.0,0.0
2025-04-20 01:25:35.503210,0.0,0.0,37.11,0.0
2025-04-20 01:25:38.502461,0.0,0.0,0.0,0.0
2025-04-20 01:25:41.505621,0.0,0.0,59.3,96.0
2025-04-20 01:25:44.509260,0.0,0.0,98.55,93.0
2025-04-20 01:25:47.506476,0.0,0.0,0.0,0.0
2025-04-20 01:25:50.507127,0.0,0.0,16.76,0.0
2025-04-20 01:25:53.504991,0.0,0.0,0.0,0.0
2025-04-20 01:25:56.506139,0.0,0.0,35.3,0.0
2025-04-20 01:25:59.511537,0.0,0.0,0.0,0.0
2025-04-20 01:26:02.508080,0.0,0.0,99.63,2.0
2025-04-20 01:26:18.666945,0.0,0.0,0.0,0.0
2025-04-20 02:25:20.149284,0.0,0.0,0.0,0.0
2025-04-20 02:25:23.008984,0.0,0.0,0.0,0.0
2025-04-20 02:25:26.016078,0.0,0.0,0.0,0.0
2025-04-20 02:25:29.019627,0.0,0.0,0.0,0.0
2025-04-20 02:25:32.017685,0.0,0.0,0.0,0.0
2025-04-20 02:25:35.013878,0.0,0.0,0.0,0.0
2025-04-20 02:25:38.015842,0.0,0.0,0.0,0.0
2025-04-20 02:25:41.019037,0.0,0.0,0.0,0.0
2025-04-20 02:25:44.019337,0.0,0.0,0.0,0.0
2025-04-20 02:25:47.019871,0.0,0.0,0.0,0.0
2025-04-20 02:25:50.022254,0.0,0.0,0.0,0.0
2025-04-20 02:25:53.022438,0.0,0.0,0.0,0.0
2025-04-20 02:25:56.024561,0.0,0.0,0.0,0.0
2025-04-20 02:25:59.020668,0.0,0.0,0.0,0.0
2025-04-20 02:26:02.029589,0.0,0.0,0.0,0.0
2025-04-20 02:26:05.026489,0.0,0.0,0.0,0.0
2025-04-20 02:26:08.030966,0.0,0.0,0.0,0.0
2025-04-20 02:26:11.028009,0.0,0.0,0.0,0.0
2025-04-20 02:26:14.029461,0.0,0.0,0.0,0.0
2025-04-20 02:26:17.031016,0.0,0.0,0.0,0.0
2025-04-20 02:26:20.032516,0.0,0.0,0.0,0.0
2025-04-20 02:26:23.032375,0.0,0.0,0.0,0.0
2025-04-20 02:26:26.034639,0.0,0.0,0.0,0.0
2025-04-20 02:26:29.037376,0.0,0.0,3.39,0.0
2025-04-20 02:26:32.036343,0.0,0.0,0.0,0.0
2025-04-20 02:26:35.038575,0.0,0.0,0.0,0.0
2025-04-20 02:26:38.038603,0.0,0.0,0.0,0.0
2025-04-20 02:26:41.038987,0.0,0.0,0.0,0.0
2025-04-20 02:26:44.042688,0.0,0.0,31.85,0.0
2025-04-20 02:26:47.037340,0.0,0.0,0.0,0.0
2025-04-20 02:26:50.042071,0.0,0.0,16.67,0.0
2025-04-20 02:26:53.043343,0.0,0.0,0.0,0.0
2025-04-20 02:26:56.340034,125.0,80.0,0.0,0.0
2025-04-20 02:26:59.045708,125.0,80.0,68.93,96.0
2025-04-20 02:27:02.046799,125.0,80.0,94.19,96.0
2025-04-20 19:02:47.027074,0.0,0.0,0.0,0.0
2025-04-20 19:02:49.887581,0.0,0.0,0.0,0.0
2025-04-20 19:02:52.888808,0.0,0.0,0.0,0.0
2025-04-20 19:02:55.890252,0.0,0.0,0.0,0.0
2025-04-20 19:02:58.890542,0.0,0.0,0.0,0.0
2025-04-20 19:03:01.893380,0.0,0.0,0.0,0.0
2025-04-20 19:03:04.894305,0.0,0.0,0.0,0.0
2025-04-20 19:03:07.894145,0.0,0.0,0.0,0.0
2025-04-20 19:03:10.895035,0.0,0.0,0.0,0.0
2025-04-20 19:03:13.896479,0.0,0.0,0.0,0.0
2025-04-20 19:03:16.897961,0.0,0.0,0.0,0.0
2025-04-20 19:03:19.898372,0.0,0.0,0.0,0.0
2025-04-20 19:03:22.899983,0.0,0.0,6.81,0.0
2025-04-20 19:03:25.900743,0.0,0.0,13.46,188.0
2025-04-20 19:03:28.901721,0.0,0.0,0.0,0.0
2025-04-20 19:03:31.904678,0.0,0.0,0.0,0.0
2025-04-20 19:03:34.903842,0.0,0.0,22.52,0.0
2025-04-20 19:03:37.905856,0.0,0.0,47.26,93.0
2025-04-20 19:03:40.906998,0.0,0.0,19.88,93.0
2025-04-20 19:03:43.907934,0.0,0.0,0.0,0.0
2025-04-20 19:03:46.908594,0.0,0.0,0.0,0.0
2025-04-20 19:03:49.909861,0.0,0.0,15.25,0.0
2025-04-20 19:03:52.912118,0.0,0.0,0.0,0.0
2025-04-20 19:03:55.912687,0.0,0.0,0.0,0.0
2025-04-20 19:03:58.913012,0.0,0.0,0.0,0.0
2025-04-20 19:04:01.914239,0.0,0.0,0.0,0.0
2025-04-20 19:04:04.916322,0.0,0.0,0.0,0.0
2025-04-20 19:04:07.917248,0.0,0.0,0.0,0.0
2025-04-20 19:04:10.918234,0.0,0.0,0.0,0.0
2025-04-20 19:04:13.920187,0.0,0.0,0.0,0.0
2025-04-20 19:04:16.919442,0.0,0.0,0.0,0.0
2025-04-20 19:04:19.920516,0.0,0.0,0.0,0.0
2025-04-20 19:04:22.922486,0.0,0.0,0.0,0.0
2025-04-20 19:04:25.923472,0.0,0.0,0.0,0.0
2025-04-20 19:04:28.925311,130.0,84.0,0.0,0.0
2025-04-20 19:04:31.926903,130.0,84.0,2.4,0.0
2025-04-20 19:04:34.926637,130.0,84.0,0.0,0.0
2025-04-20 19:04:37.929393,130.0,84.0,35.78,0.0
2025-04-20 19:04:40.930372,130.0,84.0,0.0,0.0
2025-04-20 19:04:43.930737,130.0,84.0,0.0,0.0
2025-04-20 19:04:46.931640,130.0,84.0,13.22,0.0
2025-04-20 19:04:49.933671,130.0,84.0,0.0,0.0
2025-04-20 19:04:52.933072,130.0,84.0,19.96,0.0
2025-04-20 19:04:55.934358,130.0,84.0,38.59,93.0
2025-04-20 19:05:16.810387,0.0,0.0,0.0,0.0
2025-04-20 19:05:19.663070,0.0,0.0,29.79,0.0
2025-04-20 19:05:22.662767,0.0,0.0,0.0,0.0
2025-04-20 19:05:25.664231,0.0,0.0,19.45,0.0
2025-04-20 19:05:28.663829,0.0,0.0,0.0,0.0
2025-04-20 19:05:31.666513,0.0,0.0,0.0,0.0
2025-04-20 19:05:34.667457,0.0,0.0,0.0,0.0
2025-04-20 19:05:37.667429,0.0,0.0,0.0,0.0
2025-04-20 19:05:40.668593,0.0,0.0,0.0,0.0
2025-04-20 19:05:43.670323,0.0,0.0,18.81,0.0
2025-04-20 19:05:46.671568,0.0,0.0,46.84,96.0
2025-04-20 19:05:49.672185,0.0,0.0,58.86,95.0
2025-04-20 19:05:52.673634,0.0,0.0,0.0,0.0
2025-04-20 19:05:55.673987,0.0,0.0,16.78,0.0
2025-04-20 19:05:58.675985,0.0,0.0,0.0,0.0
2025-04-20 19:06:01.677422,0.0,0.0,157.94,95.0
2025-04-20 19:06:04.677133,0.0,0.0,0.0,0.0
2025-04-20 19:06:07.680828,135.0,83.0,0.0,0.0
2025-04-20 19:06:10.680842,135.0,83.0,13.5,0.0
2025-04-20 19:06:13.681109,135.0,83.0,0.0,0.0
2025-04-20 19:06:16.682410,135.0,83.0,17.7,0.0
2025-04-20 19:06:19.683733,135.0,83.0,0.0,0.0
2025-04-20 19:06:22.685458,135.0,83.0,69.96,95.0
2025-04-20 19:06:25.687192,135.0,83.0,69.96,95.0
2025-04-20 19:06:28.688551,135.0,83.0,37.07,99.0
2025-04-20 19:06:50.075274,0.0,0.0,0.0,0.0
2025-04-20 19:06:52.925000,0.0,0.0,0.0,0.0
2025-04-20 19:06:55.926204,0.0,0.0,0.0,0.0
2025-04-20 19:06:58.928765,0.0,0.0,0.0,0.0
2025-04-20 19:07:01.931157,0.0,0.0,6.92,0.0
2025-04-20 19:07:04.929962,0.0,0.0,75.34,0.0
2025-04-20 19:07:07.931938,0.0,0.0,69.68,178.0
2025-04-20 19:07:10.932215,0.0,0.0,0.0,0.0
2025-04-20 19:07:13.933616,0.0,0.0,0.0,0.0
2025-04-20 19:07:16.935176,0.0,0.0,0.0,0.0
2025-04-20 19:07:19.935705,0.0,0.0,0.0,0.0
2025-04-20 19:07:22.937315,0.0,0.0,0.0,0.0
2025-04-20 19:07:25.938828,0.0,0.0,0.0,0.0
2025-04-20 19:07:28.939192,0.0,0.0,11.32,0.0
2025-04-20 19:07:31.939913,0.0,0.0,0.0,0.0
2025-04-20 19:07:34.942445,0.0,0.0,71.72,96.0
2025-04-20 19:07:37.945497,0.0,0.0,88.2,96.0
2025-04-20 19:07:40.943662,0.0,0.0,82.18,96.0
2025-04-20 19:07:43.945395,0.0,0.0,90.38,96.0
2025-04-20 19:07:46.945540,0.0,0.0,88.33,95.0
2025-04-20 19:07:49.948511,139.0,86.0,83.44,96.0
2025-04-20 19:07:52.949515,139.0,86.0,93.18,96.0
2025-04-20 19:52:16.042466,0.0,0.0,0.0,0.0
2025-04-20 19:52:18.886534,0.0,0.0,0.0,0.0
2025-04-20 19:52:21.887721,0.0,0.0,0.0,0.0
2025-04-20 19:52:24.888983,0.0,0.0,20.89,0.0
2025-04-20 19:52:27.894187,0.0,0.0,0.0,0.0
2025-04-20 19:52:30.889670,0.0,0.0,0.0,0.0
2025-04-20 19:52:33.893359,0.0,0.0,0.0,0.0
2025-04-20 19:52:36.893348,0.0,0.0,0.0,0.0
2025-04-20 19:52:39.905686,0.0,0.0,0.0,0.0
2025-04-20 19:52:42.895366,0.0,0.0,0.0,0.0
2025-04-20 19:52:45.897379,0.0,0.0,4.92,0.0
2025-04-20 19:52:48.897294,0.0,0.0,39.12,2.0
2025-04-20 19:52:51.898689,0.0,0.0,39.75,0.0
2025-04-20 19:52:54.898898,0.0,0.0,38.26,0.0
2025-04-20 19:52:57.904683,0.0,0.0,100.02,2.0
2025-04-20 19:53:00.903024,0.0,0.0,0.0,0.0
2025-04-20 19:53:03.903105,0.0,0.0,79.71,95.0
2025-04-20 19:53:06.903522,0.0,0.0,89.67,0.0
2025-04-20 19:53:09.906051,0.0,0.0,86.64,95.0
2025-04-20 19:53:12.906714,133.0,84.0,69.56,0.0
2025-04-20 19:53:15.906957,133.0,84.0,78.96,61.0
2025-04-20 19:53:18.908121,133.0,84.0,41.74,0.0
2025-04-20 19:53:33.403508,0.0,0.0,0.0,0.0
2025-04-20 19:53:36.269938,0.0,0.0,95.4,7.0
2025-04-20 19:53:39.273316,0.0,0.0,0.0,0.0
2025-04-20 19:53:42.271084,0.0,0.0,0.0,0.0
2025-04-20 19:53:45.269473,0.0,0.0,45.3,93.0
2025-04-20 19:53:48.272335,0.0,0.0,39.12,0.0
2025-04-20 19:53:51.272703,0.0,0.0,57.21,0.0
2025-04-20 19:53:54.273475,0.0,0.0,39.39,94.0
2025-04-20 19:53:57.275886,0.0,0.0,35.18,94.0
2025-04-20 19:54:00.276345,0.0,0.0,46.55,0.0
2025-04-20 19:54:03.278049,0.0,0.0,76.37,96.0
2025-04-20 19:54:06.278314,0.0,0.0,81.26,96.0
2025-04-20 19:54:09.283380,0.0,0.0,115.13,96.0
2025-04-20 19:54:12.279740,0.0,0.0,34.31,0.0
2025-04-20 19:54:15.279748,0.0,0.0,0.0,0.0
2025-04-20 19:54:18.283329,0.0,0.0,15.97,0.0
2025-04-20 19:54:21.283482,129.0,84.0,74.29,96.0
2025-04-20 19:54:24.286010,129.0,84.0,79.74,96.0
2025-04-20 19:57:26.328995,0.0,0.0,0.0,0.0
2025-04-20 19:57:29.193072,0.0,0.0,0.0,0.0
2025-04-20 19:57:32.194377,0.0,0.0,0.0,0.0
2025-04-20 19:57:35.196896,0.0,0.0,0.0,0.0
2025-04-20 19:57:38.199869,0.0,0.0,0.0,0.0
2025-04-20 19:57:41.199350,0.0,0.0,5.6,0.0
2025-04-20 19:57:44.200867,0.0,0.0,63.46,3.0
2025-04-20 19:57:47.201536,0.0,0.0,39.41,3.0
2025-04-20 19:57:50.202512,0.0,0.0,0.0,0.0
2025-04-20 19:57:53.203561,0.0,0.0,0.0,0.0
2025-04-20 19:57:56.203423,0.0,0.0,11.77,0.0
2025-04-20 19:57:59.208205,0.0,0.0,0.0,0.0
2025-04-20 19:58:02.208068,0.0,0.0,0.0,0.0
2025-04-20 19:58:05.207969,0.0,0.0,0.0,0.0
2025-04-20 19:58:08.212349,0.0,0.0,0.0,0.0
2025-04-20 19:58:11.209036,0.0,0.0,13.79,0.0
2025-04-20 19:58:14.211547,0.0,0.0,0.0,0.0
2025-04-20 19:58:17.210779,0.0,0.0,0.0,0.0
2025-04-20 19:58:20.213777,0.0,0.0,29.82,0.0
2025-04-20 19:58:23.212699,0.0,0.0,0.0,0.0
2025-04-20 19:58:26.214652,0.0,0.0,88.43,0.0
2025-04-20 19:58:29.215904,0.0,0.0,0.0,0.0
2025-04-20 19:58:32.220676,0.0,0.0,0.0,0.0
2025-04-20 19:58:35.219126,147.0,82.0,10.82,0.0
2025-04-20 19:58:38.219687,147.0,82.0,42.81,0.0
2025-04-20 19:58:41.221590,147.0,82.0,40.39,93.0
2025-04-20 19:58:44.227136,147.0,82.0,0.0,0.0
2025-04-20 19:58:47.223732,147.0,82.0,57.9,0.0
2025-04-20 19:58:50.225200,147.0,82.0,40.72,0.0
2025-04-20 19:58:53.227001,147.0,82.0,83.18,96.0
2025-04-21 09:45:40.568673,0.0,0.0,0.0,0.0
2025-04-21 09:45:43.421246,0.0,0.0,0.0,0.0
2025-04-21 09:45:46.422780,0.0,0.0,0.0,0.0
2025-04-21 09:45:49.423100,0.0,0.0,0.0,0.0
2025-04-21 09:45:52.423996,0.0,0.0,0.0,0.0
2025-04-21 09:45:55.425180,0.0,0.0,0.0,0.0
2025-04-21 09:45:58.427731,0.0,0.0,0.0,0.0
2025-04-21 09:46:01.428372,0.0,0.0,0.0,0.0
2025-04-21 09:46:04.429459,0.0,0.0,0.0,0.0
2025-04-21 09:46:07.431053,0.0,0.0,0.0,0.0
2025-04-21 09:46:10.431367,0.0,0.0,0.0,0.0
2025-04-21 09:46:13.432294,0.0,0.0,0.0,0.0
2025-04-21 09:46:16.433222,0.0,0.0,0.0,0.0
2025-04-21 09:46:19.433673,0.0,0.0,0.0,0.0
2025-04-21 09:46:22.435200,0.0,0.0,2.24,0.0
2025-04-21 09:46:25.436722,0.0,0.0,0.0,0.0
2025-04-21 09:46:28.438232,0.0,0.0,44.0,0.0
2025-04-21 09:46:31.438649,0.0,0.0,66.68,96.0
2025-04-21 09:46:34.443158,137.0,86.0,101.15,96.0
2025-04-21 09:46:37.442118,137.0,86.0,106.98,96.0
2025-04-21 09:46:40.443819,137.0,86.0,107.28,96.0
2025-04-21 09:46:43.445033,137.0,86.0,107.76,96.0
2025-04-21 09:46:46.445778,137.0,86.0,105.55,0.0
2025-04-21 09:46:49.447913,137.0,86.0,87.64,0.0
2025-04-21 09:46:52.447392,137.0,86.0,42.51,0.0
2025-04-21 09:46:55.448863,137.0,86.0,24.67,0.0
2025-04-21 09:46:58.450768,137.0,86.0,0.0,0.0
2025-04-21 09:47:01.451750,137.0,86.0,46.52,0.0
2025-04-21 09:47:04.452873,137.0,86.0,28.14,0.0
2025-04-21 09:47:07.453304,137.0,86.0,88.62,93.0
2025-04-21 09:47:28.723224,0.0,0.0,0.0,0.0
2025-04-21 09:47:31.573511,0.0,0.0,0.0,0.0
2025-04-21 09:47:34.577182,0.0,0.0,0.0,0.0
2025-04-21 09:47:37.576805,0.0,0.0,0.0,0.0
2025-04-21 09:47:40.576481,0.0,0.0,0.0,0.0
2025-04-21 09:47:43.578250,0.0,0.0,0.0,0.0
2025-04-21 09:47:46.580047,0.0,0.0,0.0,0.0
2025-04-21 09:47:49.579552,0.0,0.0,0.0,0.0
2025-04-21 09:47:52.580704,0.0,0.0,0.0,0.0
2025-04-21 09:47:55.582918,0.0,0.0,0.0,0.0
2025-04-21 09:47:58.584473,0.0,0.0,0.0,0.0
2025-04-21 09:48:01.584460,0.0,0.0,0.0,0.0
2025-04-21 09:48:04.586209,0.0,0.0,0.0,0.0
2025-04-21 09:48:07.586943,0.0,0.0,0.0,0.0
2025-04-21 09:48:10.587872,0.0,0.0,0.0,0.0
2025-04-21 09:48:13.589765,0.0,0.0,0.0,0.0
2025-04-21 09:48:16.589829,0.0,0.0,47.43,96.0
2025-04-21 09:48:19.591776,0.0,0.0,86.44,97.0
2025-04-21 09:48:22.592911,130.0,79.0,0.0,0.0
2025-04-21 09:48:25.593786,130.0,79.0,18.12,0.0
2025-04-21 09:48:28.594841,130.0,79.0,0.0,0.0
2025-04-21 09:48:31.595673,130.0,79.0,17.01,0.0
2025-04-21 09:48:34.599542,130.0,79.0,30.28,0.0
2025-04-21 09:48:37.599251,130.0,79.0,0.0,0.0
2025-04-21 09:48:40.600632,130.0,79.0,25.3,0.0
2025-04-21 09:48:43.601200,130.0,79.0,0.0,0.0
2025-04-21 09:48:46.603814,130.0,79.0,0.0,0.0
2025-04-21 09:48:49.603809,130.0,79.0,0.0,0.0
2025-04-21 09:48:52.605567,130.0,79.0,19.33,0.0
2025-04-21 09:48:55.606070,130.0,79.0,32.53,0.0
2025-04-21 09:48:58.608036,130.0,79.0,90.53,96.0
2025-04-21 09:49:01.607507,130.0,79.0,98.07,96.0
2025-04-21 09:51:36.902067,0.0,0.0,0.0,0.0
2025-04-21 09:51:39.756178,0.0,0.0,0.0,0.0
2025-04-21 09:51:42.757500,0.0,0.0,0.0,0.0
2025-04-21 09:51:45.759224,0.0,0.0,0.0,0.0
2025-04-21 09:51:48.763461,0.0,0.0,0.0,0.0
2025-04-21 09:51:51.760876,0.0,0.0,6.07,0.0
2025-04-21 09:51:54.762898,0.0,0.0,0.0,0.0
2025-04-21 09:51:57.763513,0.0,0.0,0.0,0.0
2025-04-21 09:52:00.764200,0.0,0.0,0.0,0.0
2025-04-21 09:52:03.766023,0.0,0.0,0.0,0.0
2025-04-21 09:52:06.765751,0.0,0.0,0.0,0.0
2025-04-21 09:52:09.768578,0.0,0.0,12.89,0.0
2025-04-21 09:52:12.768927,0.0,0.0,0.0,0.0
2025-04-21 09:52:15.769276,0.0,0.0,0.0,0.0
2025-04-21 09:52:18.771401,0.0,0.0,48.69,96.0
2025-04-21 09:52:22.016663,146.0,95.0,51.19,0.0
